id,brought,name,address,latitude,longitude,contact_number,detail,image_address
a137,남구,부산해군회관,부산광역시 남구 용호동 947-1,35.10486567,129.1162479,051-679-5811,Y,C:/Users/KDT02/Desktop/new_team_project_1/image/accommodation_data_image/부산해군회관.png
a138,남구,호텔시카고,부산광역시 남구 용호동 395-48,35.11867923,129.1111579,051-621-0002,Y,C:/Users/KDT02/Desktop/new_team_project_1/image/accommodation_data_image/호텔시카고.png
a139,남구,넘버25호텔,부산광역시 남구 용호동 395-11,35.11852927,129.1112952,051-921-0050,Y,C:/Users/KDT02/Desktop/new_team_project_1/image/accommodation_data_image/넘버25호텔.png
a140,남구,젠하우스,부산광역시 남구 용호동 495-16,35.11515197,129.1113346,051-612-9223,Y,C:/Users/KDT02/Desktop/new_team_project_1/image/accommodation_data_image/젠하우스.png
a141,남구,게스트하우스,부산광역시 남구 용호동 181-1,35.12631011,129.1082483,070-623-2315,N,C:/Users/KDT02/Desktop/new_team_project_1/image/accommodation_data_image/게스트하우스.png
a142,동구,힐티장,부산광역시 동구 범일동 65,35.14065981,129.0556499,051-634-9010,N,C:/Users/KDT02/Desktop/new_team_project_1/image/accommodation_data_image/힐티장.png
a143,동구,안드레연수원,부산광역시 동구 범일동 252-133,35.13091171,129.0593022,070-4441-8677,Y,C:/Users/KDT02/Desktop/new_team_project_1/image/accommodation_data_image/안드레연수원.png
a144,동구,틴토호텔,부산광역시 동구 범일동 830-283,35.13830679,129.0607742,051-634-2088,Y,C:/Users/KDT02/Desktop/new_team_project_1/image/accommodation_data_image/틴토호텔.png
a145,동구,프린스호텔,부산광역시 동구 범일동 916-6,35.13929949,129.0588743,051-632-6005,Y,C:/Users/KDT02/Desktop/new_team_project_1/image/accommodation_data_image/프린스호텔.png
a146,동구,클라우디아,부산광역시 동구 범일동 662-127,35.13909484,129.0585299,051-633-0592,N,C:/Users/KDT02/Desktop/new_team_project_1/image/accommodation_data_image/클라우디아.png
a147,동구,CC호텔,부산광역시 동구 범일동 606,35.13749011,129.0606487,051-645-6767,Y,C:/Users/KDT02/Desktop/new_team_project_1/image/accommodation_data_image/CC호텔.png
a148,동구,일루리삿,부산광역시 동구 범일동 547-20,35.13569086,129.0631591,070-7728-3436,N,C:/Users/KDT02/Desktop/new_team_project_1/image/accommodation_data_image/일루리삿.png
a149,동구,코리아시티관광호텔,부산광역시 동구 범일동 830-65,35.1380428,129.0635292,051-643-7788,Y,C:/Users/KDT02/Desktop/new_team_project_1/image/accommodation_data_image/코리아시티관광호텔.png
a150,동구,호텔라메르,부산광역시 동구 범일동 830-171,35.14050523,129.0623238,051-634-3001,Y,C:/Users/KDT02/Desktop/new_team_project_1/image/accommodation_data_image/호텔라메르.png
a151,동구,범일동 W,부산광역시 동구 범일동 830-189,35.14006786,129.0617786,051-645-6717,Y,C:/Users/KDT02/Desktop/new_team_project_1/image/accommodation_data_image/범일동 W.png
a152,동구,하운드호텔,부산광역시 동구 범일동 830-180,35.14018498,129.061939,051-921-0050,Y,C:/Users/KDT02/Desktop/new_team_project_1/image/accommodation_data_image/하운드호텔.png
a153,동구,라메르관광호텔,부산광역시 동구 범일동 830-171,35.14048123,129.0622834,051-634-3001,Y,C:/Users/KDT02/Desktop/new_team_project_1/image/accommodation_data_image/라메르관광호텔.png
a154,동구,라온호텔,부산광역시 동구 범일동 830-179,35.14032664,129.061896,051-647-1776,Y,C:/Users/KDT02/Desktop/new_team_project_1/image/accommodation_data_image/라온호텔.png
a155,동구,루이스호텔,부산광역시 동구 범일동 830-178,35.14039166,129.0620139,051-633-7722,Y,C:/Users/KDT02/Desktop/new_team_project_1/image/accommodation_data_image/루이스호텔.png
a156,동구,나포리,부산광역시 동구 범일동 830-214,35.13842423,129.0602808,051-643-3636,N,C:/Users/KDT02/Desktop/new_team_project_1/image/accommodation_data_image/나포리.png
a157,동구,더디자인,부산광역시 동구 범일동 62-740,35.14076661,129.056945,051-631-1504,Y,C:/Users/KDT02/Desktop/new_team_project_1/image/accommodation_data_image/더디자인.png
a158,동구,더디자인,부산광역시 동구 범일동 62-735,35.14058208,129.0569841,051-631-1504,Y,C:/Users/KDT02/Desktop/new_team_project_1/image/accommodation_data_image/더디자인.png
a159,동구,브라운도트 호텔 범일점,부산광역시 동구 범일동 62-741,35.14027189,129.056931,051-791-0770,Y,C:/Users/KDT02/Desktop/new_team_project_1/image/accommodation_data_image/브라운도트 호텔 범일점.png
a160,동구,브라운도트호텔,부산광역시 동구 범일동 62-741,35.14027189,129.056931,051-791-0770,Y,C:/Users/KDT02/Desktop/new_team_project_1/image/accommodation_data_image/브라운도트호텔.png
a161,동구,송림장,부산광역시 동구 범천동 841-291,35.13843727,129.0607677,051-632-1030,N,C:/Users/KDT02/Desktop/new_team_project_1/image/accommodation_data_image/송림장.png
a162,동구,초량리빙텔,부산광역시 동구 수정동 403-3,35.12250494,129.0421433,051-467-7660,N,C:/Users/KDT02/Desktop/new_team_project_1/image/accommodation_data_image/초량리빙텔.png
a163,동구,보건탕,부산광역시 동구 수정동 1007-12,35.12542534,129.0430162,051-441-0232,N,C:/Users/KDT02/Desktop/new_team_project_1/image/accommodation_data_image/보건탕.png
a164,동구,동구진로교육지원센터,부산광역시 동구 수정동 79-788,35.12757021,129.0480407,051-468-6480,N,C:/Users/KDT02/Desktop/new_team_project_1/image/accommodation_data_image/동구진로교육지원센터.png
a165,동구,프라임관광호텔,부산광역시 동구 수정동 1-62,35.13058708,129.0502138,051-465-4011,Y,C:/Users/KDT02/Desktop/new_team_project_1/image/accommodation_data_image/프라임관광호텔.png
a166,동구,브라운도트 호텔 부산진역점,부산광역시 동구 수정동 1-91,35.12952113,129.048421,051-469-8642,Y,C:/Users/KDT02/Desktop/new_team_project_1/image/accommodation_data_image/브라운도트 호텔 부산진역점.png
a167,동구,부산항힐링야영장,부산광역시 동구 초량동 1185-48,35.11408836,129.0503409,051-400-1205,Y,C:/Users/KDT02/Desktop/new_team_project_1/image/accommodation_data_image/부산항힐링야영장.png
a168,동구,베스트인시티호텔,부산광역시 동구 초량동 17533,35.12030724,129.0414928,051-464-8883,Y,C:/Users/KDT02/Desktop/new_team_project_1/image/accommodation_data_image/베스트인시티호텔.png
a169,동구,노떼라미아호텔,부산광역시 동구 초량동 1213-18,35.11184173,129.0397668,051-462-7700,Y,C:/Users/KDT02/Desktop/new_team_project_1/image/accommodation_data_image/노떼라미아호텔.png
a170,동구,멕시멈호텔,부산광역시 동구 초량동 493,35.11592723,129.0393263,051-442-4580,Y,C:/Users/KDT02/Desktop/new_team_project_1/image/accommodation_data_image/멕시멈호텔.png
a171,동구,남양장,부산광역시 동구 초량동 500-1,35.1153894,129.0387808,051-464-7500,N,C:/Users/KDT02/Desktop/new_team_project_1/image/accommodation_data_image/남양장.png
a172,동구,크리스탈낮잠,부산광역시 동구 초량동 486-2,35.11634374,129.0398186,051-8278-6252,N,C:/Users/KDT02/Desktop/new_team_project_1/image/accommodation_data_image/크리스탈낮잠.png
a173,동구,대림장,부산광역시 동구 초량동 506,35.11574613,129.0389543,051-462-9795,Y,C:/Users/KDT02/Desktop/new_team_project_1/image/accommodation_data_image/대림장.png
a174,동구,황금빌라,부산광역시 동구 초량동 617-2,35.11299684,129.0378672,051-468-1718,N,C:/Users/KDT02/Desktop/new_team_project_1/image/accommodation_data_image/황금빌라.png
a175,동구,이바구캠프,부산광역시 동구 초량동 847-44,35.11918333,129.0283125,051-467-0289,N,C:/Users/KDT02/Desktop/new_team_project_1/image/accommodation_data_image/이바구캠프.png
a176,동구,이바구캠프,부산광역시 동구 초량동 847-41,35.11915903,129.0285237,051-467-0289,N,C:/Users/KDT02/Desktop/new_team_project_1/image/accommodation_data_image/이바구캠프.png
a177,동구,까꼬막체험센터,부산광역시 동구 초량동 793-24,35.12298066,129.035773,070-7333-9195,N,C:/Users/KDT02/Desktop/new_team_project_1/image/accommodation_data_image/까꼬막체험센터.png
a178,동구,이바구충전소,부산광역시 동구 초량동 974-4,35.11736277,129.0346707,070-8233-2033,N,C:/Users/KDT02/Desktop/new_team_project_1/image/accommodation_data_image/이바구충전소.png
a179,동구,게스트하우스코리아 부산역점,부산광역시 동구 초량동 1198-2,35.11751607,129.0414816,051-464-5800,Y,C:/Users/KDT02/Desktop/new_team_project_1/image/accommodation_data_image/게스트하우스코리아 부산역점.png
a180,동구,웰컴부산,부산광역시 동구 초량동 172-2,35.11934293,129.0414953,051-442-2244,N,C:/Users/KDT02/Desktop/new_team_project_1/image/accommodation_data_image/웰컴부산.png
a181,동구,이데아호텔,부산광역시 동구 초량동 1213-9,35.11215514,129.0401919,051-441-0708,Y,C:/Users/KDT02/Desktop/new_team_project_1/image/accommodation_data_image/이데아호텔.png
a182,동구,부산역비즈니스호텔,부산광역시 동구 초량동 1213-7,35.11239691,129.0399828,051-463-5581,Y,C:/Users/KDT02/Desktop/new_team_project_1/image/accommodation_data_image/부산역비즈니스호텔.png
a183,동구,오름 레지던스 호텔,부산광역시 동구 초량동 1213-6,35.1124026,129.0402156,051-936-1123,Y,C:/Users/KDT02/Desktop/new_team_project_1/image/accommodation_data_image/오름 레지던스 호텔.png
a184,동구,이데아호텔,부산광역시 동구 초량동 1213-9,35.11212426,129.0401031,051-441-0708,Y,C:/Users/KDT02/Desktop/new_team_project_1/image/accommodation_data_image/이데아호텔.png
a185,동구,테레목호스텔,부산광역시 동구 초량동 514-2,35.11564069,129.0383326,051-466-0060,N,C:/Users/KDT02/Desktop/new_team_project_1/image/accommodation_data_image/테레목호스텔.png
a186,동구,미래장,부산광역시 동구 초량동 1208-28,35.11508233,129.0389429,051-467-0541,N,C:/Users/KDT02/Desktop/new_team_project_1/image/accommodation_data_image/미래장.png
a187,동구,온팍스레지던스,부산광역시 동구 초량동 1203-14,35.11319226,129.0405547,051-465-1213,Y,C:/Users/KDT02/Desktop/new_team_project_1/image/accommodation_data_image/온팍스레지던스.png
a188,동구,라마다앙코르부산역호텔,부산광역시 동구 초량동 1204-1,35.11430257,129.0403367,051-922-0000,Y,C:/Users/KDT02/Desktop/new_team_project_1/image/accommodation_data_image/라마다앙코르부산역호텔.png
a189,동구,원웨이게스트하우스 부산점,부산광역시 동구 초량동 1204-3,35.11413947,129.0401455,051-462-2500,N,C:/Users/KDT02/Desktop/new_team_project_1/image/accommodation_data_image/원웨이게스트하우스 부산점.png
a190,동구,호텔코코,부산광역시 동구 초량동 1204-14,35.11399908,129.0403372,051-442-0707,N,C:/Users/KDT02/Desktop/new_team_project_1/image/accommodation_data_image/호텔코코.png
a191,동구,아몬드호텔,부산광역시 동구 초량동 1203-3,35.11377512,129.0406566,051-469-1918,Y,C:/Users/KDT02/Desktop/new_team_project_1/image/accommodation_data_image/아몬드호텔.png
a192,동구,토요코인 부산역1,부산광역시 동구 초량동 1203-15,35.11415906,129.0407606,051-466-1045,Y,C:/Users/KDT02/Desktop/new_team_project_1/image/accommodation_data_image/토요코인 부산역1.png
a193,동구,부산뷰호텔,부산광역시 동구 초량동 1203-6,35.11337896,129.0405489,051-442-1248,Y,C:/Users/KDT02/Desktop/new_team_project_1/image/accommodation_data_image/부산뷰호텔.png
a194,동구,더웨이호텔,부산광역시 동구 초량동 472-1,35.11626509,129.0393245,051-852-3600,N,C:/Users/KDT02/Desktop/new_team_project_1/image/accommodation_data_image/더웨이호텔.png
a195,동구,호텔26,부산광역시 동구 초량동 474,35.11667806,129.039755,051-469-7107,Y,C:/Users/KDT02/Desktop/new_team_project_1/image/accommodation_data_image/호텔26.png
a196,동구,브라운도트호텔,부산광역시 동구 초량동 444-3,35.11634076,129.0383925,051-465-3500,Y,C:/Users/KDT02/Desktop/new_team_project_1/image/accommodation_data_image/브라운도트호텔.png
a197,동구,아스티호텔,부산광역시 동구 초량동 1201-1,35.11617411,129.0417928,051-409-8888,Y,C:/Users/KDT02/Desktop/new_team_project_1/image/accommodation_data_image/아스티호텔.png
a198,동구,파밀리에게스트하우스,부산광역시 동구 초량동 1200-8,35.11639371,129.041285,051-461-0080,N,C:/Users/KDT02/Desktop/new_team_project_1/image/accommodation_data_image/파밀리에게스트하우스.png
a199,동구,광장관광호텔,부산광역시 동구 초량동 1200-17,35.11619244,129.0413443,051-464-3141,Y,C:/Users/KDT02/Desktop/new_team_project_1/image/accommodation_data_image/광장관광호텔.png
a200,동구,보라장,부산광역시 동구 초량동 349-1,35.11784224,129.0405127,051-464-5656,N,C:/Users/KDT02/Desktop/new_team_project_1/image/accommodation_data_image/보라장.png
a201,동구,더비에스호텔,부산광역시 동구 초량동 1194-1,35.11856186,129.0425935,051-466-8400,Y,C:/Users/KDT02/Desktop/new_team_project_1/image/accommodation_data_image/더비에스호텔.png
a202,동구,케이게스트,부산광역시 동구 초량동 1194-9,35.11810172,129.0423707,070-7782-3650,Y,C:/Users/KDT02/Desktop/new_team_project_1/image/accommodation_data_image/케이게스트.png
a203,동구,하운드호텔 부산역,부산광역시 동구 초량동 1195-12,35.11775044,129.0426829,051-464-2000,Y,C:/Users/KDT02/Desktop/new_team_project_1/image/accommodation_data_image/하운드호텔 부산역.png
a204,동구,호텔그레이초량,부산광역시 동구 초량동 1162-35,35.12210939,129.0443324,051-462-7760,N,C:/Users/KDT02/Desktop/new_team_project_1/image/accommodation_data_image/호텔그레이초량.png
a205,동구,호텔포레,부산광역시 동구 초량동 1162-3,35.12258841,129.0445878,051-463-6171,Y,C:/Users/KDT02/Desktop/new_team_project_1/image/accommodation_data_image/호텔포레.png
a206,동구,호텔포레 부산역점,부산광역시 동구 초량동 1162-3,35.12257601,129.0446127,051-463-6171,Y,C:/Users/KDT02/Desktop/new_team_project_1/image/accommodation_data_image/호텔포레 부산역점.png
a207,동구,단테하우스B,부산광역시 동구 초량동 399,35.11663762,129.0389709,051-467-1218,N,C:/Users/KDT02/Desktop/new_team_project_1/image/accommodation_data_image/단테하우스B.png
a208,동구,샤이어호텔,부산광역시 동구 초량동 323-1,35.11763698,129.0399496,051-463-7929,Y,C:/Users/KDT02/Desktop/new_team_project_1/image/accommodation_data_image/샤이어호텔.png
a209,동구,디노호텔,부산광역시 동구 초량동 509,35.11587351,129.0387715,051-463-1215,Y,C:/Users/KDT02/Desktop/new_team_project_1/image/accommodation_data_image/디노호텔.png
a210,동구,마이호스텔 부산역점,부산광역시 동구 초량동 510-3,35.11581904,129.0385736,051-466-2097,N,C:/Users/KDT02/Desktop/new_team_project_1/image/accommodation_data_image/마이호스텔 부산역점.png
a211,동구,궁중손칼국수,부산광역시 동구 초량동 396-2,35.11678579,129.0390744,051-462-8285,N,C:/Users/KDT02/Desktop/new_team_project_1/image/accommodation_data_image/궁중손칼국수.png
a212,동구,한림양식당,부산광역시 동구 초량동 179-1,35.11915372,129.040691,051-442-6249,N,C:/Users/KDT02/Desktop/new_team_project_1/image/accommodation_data_image/한림양식당.png
a213,동구,황진이,부산광역시 동구 초량동 194-2,35.11927068,129.0405475,051-465-2574,N,C:/Users/KDT02/Desktop/new_team_project_1/image/accommodation_data_image/황진이.png
a214,동구,만수장,부산광역시 동구 초량동 196-2,35.11932041,129.0404441,051-467-1344,Y,C:/Users/KDT02/Desktop/new_team_project_1/image/accommodation_data_image/만수장.png
a215,동구,부산숙박닷컴,부산광역시 동구 초량동 408-3,35.11715373,129.0385214,070-4651-4112,N,C:/Users/KDT02/Desktop/new_team_project_1/image/accommodation_data_image/부산숙박닷컴.png
